audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text
tmkp-2026-04-21-edge-audit-batch-001-2101,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|mechanism_context,"evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:018c2bf1-f451-4208-9cf2-dc6a40df9ce7,NCBIGene:613,BCR,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0015459,nasopharyngeal carcinoma,biolink:Disease,2,0.882642,PMID:8178450,1994,abstract,tmkp:f5b63a5b83b7de56352479e440cfd013534cf1f97ea5e7a658925974af2118ca,0.88819,BCR,nasopharyngeal carcinoma,true,true,"We reported earlier that variable expression of the Epstein-Barr virus (EBV) encoded membrane protein LMP 1 in nasopharyngeal carcinoma and the host-cell-phenotype-dependent activity of the BCR2 promoter (one of the possible initiator sites for transcripts of Epstein-Barr nuclear antigens) in Burkitt's lymphoma (BL) lines can be related to the methylation status of the 5'-flanking regulatory regions of the BNLF 1 and BCR2 promoter, respectively."
tmkp-2026-04-21-edge-audit-batch-001-2102,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:4713b7cd-14c7-424a-98bf-3f69eb885f71,NCBIGene:25828,TXN2,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0008315,prostate cancer,biolink:Disease,11,0.632102,PMID:26777976,2016,abstract,tmkp:3833bbc381aa70523edb81742952e97d5de6955a048b7fa326ed630e787f8aac,0.633055,thioredoxin,prostate cancer,false,true,The over expression of thioredoxin domain-containing protein 5 (TXNDC5) can promote the growth of castration-resistant prostate cancer (CRPC).
tmkp-2026-04-21-edge-audit-batch-001-2103,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:29122a9d-f199-4e5c-aa00-f45d0c13a18d,NCBIGene:3569,IL6,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005178,osteoarthritis,biolink:Disease,61,0.57308,PMID:25917063,2015,abstract,tmkp:626c34df0bc52a4f6a579e77ab6743adc5d51bc4be13187dbb450af0edb55112,0.57382,interleukin-6,osteoarthritis,false,true,Enhanced expression of interleukin-6 (IL-6) plays an important role in the pathogenesis of osteoarthritis (OA).
tmkp-2026-04-21-edge-audit-batch-001-2104,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:bba69c4a-5af6-4401-a552-2dc6f59b70cb,NCBIGene:166929,SGMS2,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0002050,Depressed mood,biolink:Disease,2,0.935638,PMID:27840247,2017,abstract,tmkp:7ec68748dc552e2c436036ca7ec63818c8dcd29b1f400e9e391d2e93de5964ae,0.935732,SMS2,depressive disorder,false,false,"These findings support the proposal that altered synthesis of ceramide, which is the substrate of SMS2 and therefore expected to be modified in SMS2 KO mice, is associated with depression-like tendency in animal models and depressive disorder in humans."
tmkp-2026-04-21-edge-audit-batch-001-2105,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,mechanism_context|model_or_assay_context,evidence appears model or assay based,gene_disease_contributes,urn:uuid:3a412e16-0d69-4540-a2b4-76bdd8c7fb01,NCBIGene:2308,FOXO1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0002599,teratocarcinoma,biolink:Disease,1,0.892381,PMID:12925703,2003,abstract,tmkp:4be8ff09a5cca1005aad97fe0467f76e77c4bd9a9ca62660d050ba7e8721a460,0.892381,Foxo1,teratocarcinoma,true,true,"In contrast, a transcriptionally inactive mutant Foxo1 partially rescues inhibition of C2C12 differentiation mediated by wortmannin, but not by rapamycin, and is able to induce aggregation-independent myogenic conversion of teratocarcinoma cells."
tmkp-2026-04-21-edge-audit-batch-001-2106,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,family_mention_fanout,family-level molecular mention may have been normalized to a specific node,gene_disease_contributes,urn:uuid:ff0e5cd1-ee3f-4841-bc86-f61404ca847f,NCBIGene:5594,MAPK1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0024676,childhood kidney Wilms tumor,biolink:Disease,3,0.676952,PMID:30974877,2019,abstract,tmkp:e6992cc275096b8ace2212f6dedb6bacaa91a2c7f9bf24dd666f71f1b7c66816,0.677046,MAPK,Wilms' tumor,true,true,"Interestingly, aberrant MAPK/ERK signaling is linked to many cancers, and recent studies suggest it also plays a role in the most common pediatric renal cancer, Wilms' tumor."
tmkp-2026-04-21-edge-audit-batch-001-2107,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,list_or_cross_product_context,evidence looks like a list context that may cross-product entities; evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:e47dca65-7910-451e-bf1a-e2159cdd84c0,NCBIGene:3630,INS,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0012316,Majeed syndrome,biolink:Disease,1,0.713296,PMID:25300978,2015,abstract,tmkp:e5ea446a220f0c761731046bb80a50a98f3771b336492596fee7b73405814d84,0.713296,insulin,Majeed syndrome,true,true,"We discuss known inborn errors of CTGM, including deficiencies of: AGPAT2 (a form of generalized lipodystrophy), LPIN1 (childhood rhabdomyolysis), LPIN2 (an inflammatory condition, Majeed syndrome, described elsewhere in this issue), DGAT1 (protein loosing enteropathy), perilipin 1 (partial lipodystrophy), CGI-58 (gene ABHD5, neutral lipid storage disease (NLSD) with ichthyosis and ""Jordan's anomaly"" of vacuolated polymorphonuclear leukocytes), adipose triglyceride lipase (ATGL, gene PNPLA2, NLSD with myopathy, cardiomyopathy and Jordan's anomaly), hormone-sensitive lipase (HSL, gene LIPE, hypertriglyceridemia, and insulin resistance)."
tmkp-2026-04-21-edge-audit-batch-001-2108,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:5287ad32-6e6c-4e09-9520-7062e91de83e,NCBIGene:8326,FZD9,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005233,non-small cell lung carcinoma,biolink:Disease,2,0.812818,PMID:23862015,2013,abstract,tmkp:4b873c191ec5c3e16d038c22c3d32b429a7108db744fbf6f8f15022b21bf68cf,0.812278,Frizzled9,non-small cell lung cancer,false,true,"In non-small cell lung cancer cell lines, activation of β-catenin independent signaling, via Wnt7a/Frizzled9 signaling, leads to reversal of cellular transformation, reduced anchorage-independent growth and induction of epithelial differentiation."
tmkp-2026-04-21-edge-audit-batch-001-2109,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:43906591-a3f6-40d2-b31c-aa7af33328ae,NCBIGene:5017,OVOL1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0044874,refractory cytopenia of childhood,biolink:Disease,2,0.970751,PMID:22430804,2012,abstract,tmkp:73215cf029372a4c5ddcc26340f791da8708c52c3df9563b31c9892ed0286708,0.970758,OVOL1,RCC,true,false,"A subset of TSGs investigated in detail exhibited frequent tumor methylation, promoter methylation associated transcriptional silencing and reactivation after demethylation in RCC cell lines and down-regulation of expression in tumor tissue (e.g., SLC34A2 specifically methylated in 63% of RCC, OVOL1 in 40%, DLEC1 in 20%, TMPRSS2 in 26%, SST in 31% and BMP4 in 35%)."
tmkp-2026-04-21-edge-audit-batch-001-2110,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,family_mention_fanout|mention_mismatch|model_or_assay_context|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; family-level molecular mention may have been normalized to a specific node,gene_disease_contributes,urn:uuid:88bf8a8a-4387-4ab2-b2fc-985cc834025d,NCBIGene:4513,MT-CO2,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0007804,Pallister-Hall syndrome,biolink:Disease,1,0.80588,PMID:21094252,2011,abstract,tmkp:dedca3475b232ea7b799fec5dd6f5659d4a5b9c81b7d5491a4f5bd3216bf356d,0.80588,COX-2,PHS,false,false,Prostaglandin H synthase (PHS)-2 (COX-2) is implicated in the neurodegeneration of Alzheimer and Parkinson diseases.
tmkp-2026-04-21-edge-audit-batch-001-2111,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,cohort_or_exposure_context,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:24441ebc-20de-4b1b-a3c0-cc17e5443efe,NCBIGene:29123,ANKRD11,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005453,congenital heart disease,biolink:Disease,1,0.83294,PMID:28422132,2017,abstract,tmkp:2a63849441990f3b03498d5694c44b60fc5b3b8f75a8ed79b88b4a7a562fae2b,0.83294,ANKRD11,congenital heart defects,true,true,"By comparing the clinical and genetic features of our patients with those previously reported, we show that the severity of the neurological phenotype and the frequency of congenital heart defects characterize the deletions that, besides ANKRD11, contain ZFPM1, CDH15 and ZNF778 as well."
tmkp-2026-04-21-edge-audit-batch-001-2112,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|cohort_or_exposure_context|mention_mismatch,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:838ddce6-9d21-4faa-a315-f32909f3e692,NCBIGene:213,ALB,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0003785,leukopenia,biolink:Disease,1,0.627819,PMID:1792415,1991,abstract,tmkp:ddf2226a1d2fd893d2363f2afb97a851e3cd7e34fe32a797c5d885d87de5c8f8,0.627819,serum albumin,leucopenia,true,false,"In addition leucopenia (p less than 0.05), higher serum albumin (p less than 0.05), and the male sex (p less than 0.05) featured with an increased frequency in patients with pulmonary infection due to K. pneumoniae."
tmkp-2026-04-21-edge-audit-batch-001-2113,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|method_or_reagent_context,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:e37f0082-c29a-4c34-bc94-58019ba2227f,NCBIGene:2869,GRK5,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005136,malaria,biolink:Disease,2,0.76211,PMID:26066465,2015,abstract,tmkp:d951af99531d455796e9980eded127a14afd6cc4755b592a95e0827c90c7cd05,0.773016,G-protein coupled receptor kinase5,malaria,false,true,"We investigated the effects of single-locus and multilocus interactions to test the hypothesis that the members of the GPCR family genes, adenosine A2a receptor (ADORA2A) and G-protein coupled receptor kinase5 (GRK5), may contribute to the pathogenesis of malaria caused by Plasmodium falciparum (Pf) independently or through complex interactions."
tmkp-2026-04-21-edge-audit-batch-001-2114,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|family_mention_fanout,family-level molecular mention may have been normalized to a specific node,gene_disease_contributes,urn:uuid:2e531148-b72d-4307-a3ef-8879325111a5,NCBIGene:7422,VEGFA,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0007763,nonpapillary renal cell carcinoma,biolink:Disease,46,0.680194,PMID:16425993,2005,abstract,tmkp:ede438fff60e2b069b87a135965b34df791cf99cd58b75f76880f6fb528b070b,0.682964,VEGF,Clear-cell renal cell carcinoma,true,true,"Clear-cell renal cell carcinoma (RCC) is characterized by the loss of von Hippel-Lindau disease protein and the resultant dysregulation of the vascular endothelial growth factor (VEGF)/VEGF receptor (VEGFR), platelet-derived growth factor-beta (PDGF-beta)/PDGF receptor-beta (PDGFR-beta), and transforming growth factor-alpha (TGF-alpha)/epidermal growth factor receptor (EGFR)/Raf pathways, which contribute to angiogenesis, lymphangiogenesis, and tumor cell growth and survival."
tmkp-2026-04-21-edge-audit-batch-001-2115,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|cohort_or_exposure_context,"evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:946003ec-283b-4e23-b02c-a2d008c83abd,NCBIGene:83595,SOX7,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0044873,childhood myelodysplastic syndrome,biolink:Disease,1,0.897136,PMID:22706399,2012,title,tmkp:5a97175cb6dba045398e17855486bc078c53ab9bcde7151f90527fe690ea469a,0.897136,SOX7,myelodysplastic syndrome,true,true,Methylation of the CpG island near SOX7 gene promoter is correlated with the poor prognosis of patients with myelodysplastic syndrome.
tmkp-2026-04-21-edge-audit-batch-001-2116,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,generic_object|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; object label is generic or low-specificity,gene_disease_contributes,urn:uuid:6174da91-ca5b-4382-8305-11db0bc51dfc,NCBIGene:1654,DDX3X,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0004992,cancer,biolink:Disease,40,0.317458,PMID:27364551,2016,abstract,tmkp:495511f74493a17f6630472e5d497edd777351ecc8512e583d94507012ecc3c4,0.317566,DEP-1,cancer,false,true,"Altogether, our results established DEP-1 as an essential driver of VEGF-dependent permeability, angiogenesis, and metastasis, suggesting a novel therapeutic route to cancer treatment."
tmkp-2026-04-21-edge-audit-batch-001-2117,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mechanism_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:38c037b7-94f1-432e-9747-89678b8fd81c,NCBIGene:36,ACADSB,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005265,inflammatory bowel disease,biolink:Disease,1,0.765443,PMID:23474214,2013,abstract,tmkp:2a9bc9c5711be8b067eb6aa9cf090c4167461d139c70a5d8899dc4e2a923c616,0.765443,SBCAD,IBD,false,false,"Our results indicated that SBCAD has its catalytic properties relatively similar to those of straight-chain acyl-CoA dehydrogenases in terms of their isomerase activity and enzyme inhibition, while IVD and IBD are different."
tmkp-2026-04-21-edge-audit-batch-001-2118,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:be37eebc-a7e2-4376-aa51-afd7e381778f,NCBIGene:6556,SLC11A1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0021156,hypophysitis,biolink:Disease,1,0.793163,PMID:11354828,2001,abstract,tmkp:a5e8e90cfe9778748bf1c6d482ae1e6bba846b09032fdd1dc6429d9889be921b,0.793163,Nramp1,pituitary,false,false,"Here we demonstrate that murine Nramp1 is also expressed on neurons as well as microglial cells in the brain and influences the behavioural response to stress, hypothalamus-pituitary-adrenal (HPA) axis activation and mortality following Toxoplasma gondii infection in control and prestressed mice."
tmkp-2026-04-21-edge-audit-batch-001-2119,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:3feb8269-cfb7-43f6-a864-72d5b9fbe01b,NCBIGene:4350,MPG,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005345,hypospadias,biolink:Disease,5,0.975343,PMID:23791568,2013,abstract,tmkp:c64351020d1b57896a6ea5de4becb9a8f08475b8515bdd8a78cceae06be8ccd8,0.975484,MID1,hypospadias,false,true,"Here, we describe 12 novel patients that carry MID1 mutations emphasizing that laryngo-tracheo-esophageal defects are very common in OS patients and, together with hypertelorism and hypospadias, are the most frequent findings among the full spectrum of OS clinical manifestations."
tmkp-2026-04-21-edge-audit-batch-001-2120,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:c4140367-e15c-4c1d-9817-b732e3608d82,NCBIGene:7099,TLR4,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005233,non-small cell lung carcinoma,biolink:Disease,8,0.646062,PMID:25592377,2015,title,tmkp:6bdcb9f9bf49325bbacf97e54621069d19eaf8b9cb9a7ace94522884c7cbe287,0.646373,TLR4,non-small cell lung cancer,true,true,NADPH oxidase 1-dependent ROS is crucial for TLR4 signaling to promote tumor metastasis of non-small cell lung cancer.
tmkp-2026-04-21-edge-audit-batch-001-2121,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,adverse_or_risk_context|mechanism_context,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:408a926a-c1af-4f77-9d51-ed29d2ad1190,NCBIGene:9361,LONP1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005401,Colon Neoplasm,biolink:Disease,1,0.78525,PMID:30038898,2018,abstract,tmkp:a7bd72ab009e96ddd1d13bb6c7d896ee510501673ebe58db408e2ef3302dc115,0.78525,LonP1,colon tumor,true,true,"LonP1 upregulation also induced opposite changes in oxidative phosphorylation, glycolysis, and pentose pathway in SW480 primary colon tumor cells when compared to SW620 metastatic colon cancer cells."
tmkp-2026-04-21-edge-audit-batch-001-2122,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:fc90f829-e38e-4ec9-8367-3b4bd0b5580f,NCBIGene:7849,PAX8,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0004993,carcinoma,biolink:Disease,1,1.014415,PMID:26167339,2015,abstract,tmkp:c2e5261b52625a36a7f99e979994071404383285025bb0ef562713332b4d8a54,1.014415,PAX8,carcinoma,true,true,"The PAX8-PPARγ rearrangement was observed to be more effective in the differentiation of adenomas and carcinomas in follicular neoplasms of the thyroid, whereas the RET/PTC1 analysis contributed to the differential diagnosis of papillary carcinoma histogenesis at a frequency of 29% in undifferentiated thyroid carcinomas."
tmkp-2026-04-21-edge-audit-batch-001-2123,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,adverse_or_risk_context|biomarker_or_expression_context|mechanism_context,"evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:89c64fe9-00cd-46b9-aa57-55789240541a,NCBIGene:1839,HBEGF,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0024575,pregnancy disorder,biolink:Disease,1,0.869244,PMID:16407398,2006,abstract,tmkp:a7e662a76d569e35d36176f4c6416c0a300fdc7ebe5830b15ddbdbd22a0ab532,0.869244,HBEGF,pregnancy disorder,true,true,"Heparin-binding EGF-like growth factor (HBEGF), which is expressed in the placenta during normal pregnancy, is down regulated in pre-eclampsia, a human pregnancy disorder associated with poor trophoblast differentiation and survival."
tmkp-2026-04-21-edge-audit-batch-001-2124,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:f59cf1cc-fc65-4b75-a524-b668287ab95b,NCBIGene:3209,HOXA13,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0021002,syndactyly,biolink:Disease,1,1.037967,PMC2981150,2010,INTRO,tmkp:438c8f13e8b3e179620f589902b0eebf9cefaad18d967de61506860e7ecc3e95,1.037967,HOXA13,syndactyly,true,true,"In the limb, the loss of HOXA13 function primarily affects autopod development causing syndactyly, preaxial hypodactyly, postaxial polydactyly, and brachydactyly."
tmkp-2026-04-21-edge-audit-batch-001-2125,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,adverse_or_risk_context,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:0138041e-46f8-499b-b271-9dbf7e781779,NCBIGene:368,ABCC6,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0000984,thalassemia,biolink:Disease,1,0.82891,PMC6241512,2018,INTRO,tmkp:24c760af102459fbf0abb7c7d5dd70079d8fdff0c54b619a7b9e4f7105a6225e,0.82891,ABCC6,thalassemia,true,true,"Loss of function mutations in ABCC6 have been associated with diseases associated with vascular calcification such as pseudoxanthoma elasticum, generalized arterial calcification of infancy, and β thalassemia."
tmkp-2026-04-21-edge-audit-batch-001-2126,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|method_or_reagent_context|model_or_assay_context,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:351d11a3-7c65-4f4c-a265-4085c4762e02,NCBIGene:2332,FMR1,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0007179,Autoimmunity,biolink:Disease,4,0.55728,PMID:10941804,2000,abstract,tmkp:5807ec7802eb97d0259204f99170f5a4f4fa6b454b5f1c326eeac93b2f71e12c,0.557317,FMR1,autoimmune disease,true,false,"Co-occurrent autoimmune disease and fragile X syndrome has been reported in the literature and we have therefore studied the expansion of Cytosine-Guanine-Guanine (CGG) repeat in FMR1 gene in a series of females with autoimmune diseases such as systemic lupus erythematosus and Sjögren's syndrome, with PCR and Southern blot methods."
tmkp-2026-04-21-edge-audit-batch-001-2127,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,low,,evidence has co-mentions but no high-confidence audit rule fired,gene_disease_contributes,urn:uuid:2ff612cc-107b-479e-a071-66cf86674f9b,NCBIGene:79587,CARS2,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005395,movement disorder,biolink:Disease,1,0.984411,PMID:25787132,2015,title,tmkp:6895efea4194df29ccdb25d87c734480de44ce8cf0e64adb9457c0c531f3eda0,0.984411,CARS2,movement disorder,true,true,"Mutations in the mitochondrial cysteinyl-tRNA synthase gene, CARS2, lead to a severe epileptic encephalopathy and complex movement disorder."
tmkp-2026-04-21-edge-audit-batch-001-2128,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,biomarker_or_expression_context|mechanism_context,"evidence supports expression/biomarker context, not necessarily causality",gene_disease_contributes,urn:uuid:141f94d0-00e7-4a7f-84e1-99b86c0e7994,NCBIGene:54106,TLR9,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0015909,aplastic anemia,biolink:Disease,1,0.732305,PMID:21176371,2010,title,tmkp:aefbd075390d79d2b61359ef950ac202b8fd250e9516538fda1277150d4ba1f5,0.732305,tlr9,aplastic anemia,true,true,[Regulatory effect of thymosin α1 on expression of tlr9/ido mRNA in bone marrow mesenchymal stem cells from children with aplastic anemia].
tmkp-2026-04-21-edge-audit-batch-001-2129,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,family_mention_fanout|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; family-level molecular mention may have been normalized to a specific node,gene_disease_contributes,urn:uuid:4515e46c-39aa-44ff-9883-646018e430ee,NCBIGene:944,TNFSF8,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0004946,hypoglycemia,biolink:Disease,9,0.579707,PMID:9394195,1997,abstract,tmkp:b282845e16943fb8fcb866899de8b8e003fb03b87e24aadae7388eb77015bd02,0.579978,TNF,hypoglycemia,false,true,"However, it must be noted that TNF and its associated factors are also responsible for the fever, aches and pains of acute illness, as well as the hypoglycemia, shock, bleeding and reversible coma of severe malaria seen in approximately 1 percent of individuals with malaria."
tmkp-2026-04-21-edge-audit-batch-001-2130,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,gene_disease_contributes,urn:uuid:6fc108fd-9fa2-4ca4-89c0-69bc49d041dd,NCBIGene:4089,SMAD4,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0020678,sensorineural hearing loss disorder,biolink:Disease,1,0.822603,PMID:19582869,2009,abstract,tmkp:6ac07d620ecd53956f89a209b955a35b25031adf345c6cd1a204eccf04937bdf,0.822603,Smad4,sensorineural hearing loss,true,true,Auditory function tests revealed the homozygous Smad4Co/Co mice suffered from severe sensorineural hearing loss.
tmkp-2026-04-21-edge-audit-batch-001-2131,tmkp-2026-04-21-edge-audit-batch-001,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch,mention text has weak lexical agreement with normalized label,gene_disease_contributes,urn:uuid:320f7e64-f2d5-497b-80df-f759d11ffa98,NCBIGene:84215,ZNF541,biolink:Gene,biolink:affects,biolink:contributes_to,MONDO:0005393,gout,biolink:Disease,1,1.015353,PMID:24708712,2014,title,tmkp:f43fe6ade4b37cec18fc08161c6a8124c0c0c864a88883077e897ee72219949b,1.015353,SHIP-1,gouty arthritis,false,true,MicroRNA-155 as a proinflammatory regulator via SHIP-1 down-regulation in acute gouty arthritis.
