audit_id,audit_batch_id,release_version,audited_at,reviewer,audit_method,audit_decision,audit_confidence,audit_tags,audit_note,stratum,edge_id,subject_id,subject_name,subject_category,predicate,qualified_predicate,object_id,object_name,object_category,evidence_count,edge_confidence_score,source_xref,supporting_document_year,supporting_text_section_type,study_result_id,extraction_confidence_score,subject_mention,object_mention,subject_mention_match,object_mention_match,supporting_text,manual_review_status,manual_reviewer,manual_reviewed_at,manual_edge_support,manual_predicate_fit,manual_normalization_fit,manual_error_tags,manual_notes
tmkp-2026-04-21-edge-audit-batch-002-0025,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,biomarker_or_expression_context|mechanism_context|mention_mismatch|negation_or_hedging|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; evidence contains negation or hedging language,chemical_disease_contributes,urn:uuid:6e70a991-ec30-439d-b970-a3f07f5d4fc8,DRUGBANK:DB13959,Medium-chain triglycerides,biolink:ChemicalEntity,biolink:contributes_to,,MONDO:0015454,multiple carboxylase deficiency,biolink:Disease,1,0.807474,PMC7028857,2020,RESULTS,tmkp:98a75c115bc5b93c596d949e764ef5377c7e49b9d4518152d7730a441d2ea2b4,0.807474,MCT,MCD,false,false,"There was no significant change in mRNA expression levels of GLUT4, PDK4, LDH2, CPT?1? and MCD in response to MCT treatment (data not shown).",complete,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|negation_or_hedging,MCD is a metabolic gene expression marker and did not change after MCT.
tmkp-2026-04-21-edge-audit-batch-002-0026,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,generic_object|mention_mismatch,mention text has weak lexical agreement with normalized label; object label is generic or low-specificity,chemical_disease_contributes,urn:uuid:e8e21cfb-f24d-429c-a35c-990493a569ff,UNII:X5U1W7S3VQ,CAP-1,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005070,neoplasm,biolink:Disease,2,0.237908,PMC7245958,2020,RESULTS,tmkp:6b0b6cc25d1c3d9fa148c852d3733bc4861e7982cd8e4c343537e662e10c6f74,0.237908,CAP1,tumor,true,false,The role played by CAP1 in tumor growth has not been established yet.,complete,codex-manual,2026-05-04,unsupported,bad,bad,negation_or_hedging|normalization_error,CAP1 tumor role was not established and CAP1 is not this chemical.
tmkp-2026-04-21-edge-audit-batch-002-0027,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|model_or_assay_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:99c24efe-98ea-452b-8265-317d56b262a3,CHEBI:16236,Ethanol,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005292,colitis,biolink:Disease,250,0.486885,PMID:2880777,1986,abstract,tmkp:15f0ad8c90fa6c8053bb627dc2db1b4301ac177435602ca29e4cdcfab07a4d52,0.487648,ethanol,colitis,true,true,Long-term exposure of the rat colon to topical ethanol produced some of the histological changes seen in human colitis.,complete,codex-manual,2026-05-04,partially_supported,partial,good,model_or_assay_context,Ethanol exposure produced colitis like changes in rat colon.
tmkp-2026-04-21-edge-audit-batch-002-0028,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,low,model_or_assay_context,evidence appears model or assay based,chemical_disease_contributes,urn:uuid:45a61863-db8a-44e6-84d3-c962757daf00,CHEBI:114785,Erlotinib,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0006608,seborrheic dermatitis,biolink:Disease,3,0.903486,PMID:18206087,2008,abstract,tmkp:b1c997bccfcf2f2e867d1ebdf76cb971fa020e5c0e5270fe2d9c25c67dc0e84a,0.902807,erlotinib,seborrheic dermatitis,true,true,"Acneiform eruption, seborrheic dermatitis, and paronychia are the most frequently reported reactions and can lead to temporary suspension of erlotinib administration.",complete,codex-manual,2026-05-04,supported,good,good,,Seborrheic dermatitis is reported as an erlotinib reaction.
tmkp-2026-04-21-edge-audit-batch-002-0029,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:3c5d4dbd-d0d9-4a49-839b-c27018885b58,CHEBI:42530,Peracetic acid,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005386,peripheral arterial disease,biolink:Disease,2,0.805808,PMC7216660,2020,ABSTRACT,tmkp:78669a42f88fa5f83b728c60090e188d7b62ceb116bed8594c5de05a018ca145,0.805983,PAA,PAD,false,false,"Pulmonary artery dissection (PAD) is considered the most life-threatening complication of PAA, and patients can progress from being asymptomatic to sudden death.",complete,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error,PAA and PAD are pulmonary artery terms not peracetic acid and peripheral arterial disease.
tmkp-2026-04-21-edge-audit-batch-002-0030,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,cohort_or_exposure_context|mechanism_context|negation_or_hedging|treatment_context,evidence contains negation or hedging language; negation or hedging requires manual confirmation,chemical_disease_contributes,urn:uuid:a9795bc6-7dbd-4ee6-ace4-7d154d1091a9,CHEBI:68478,Everolimus,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0006011,viral hepatitis,biolink:Disease,1,0.656801,PMC4308727,2013,RESULTS,tmkp:48695a913e73648803f937b138a9cd17ab1decf434b694c11859b9c58fd22b32,0.656801,everolimus,viral hepatitis,true,true,One patient without prior knowledge of hepatitis B infection experienced reactivation of viral hepatitis (consisting of grade 4 elevation in ALT) after completing 9 months of therapy and while receiving everolimus alone.,complete,codex-manual,2026-05-04,supported,good,good,,Everolimus therapy was followed by viral hepatitis reactivation.
tmkp-2026-04-21-edge-audit-batch-002-0031,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|list_or_cross_product_context|mechanism_context|model_or_assay_context,evidence looks like a list context that may cross-product entities; risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:decc6ae7-2c2e-4750-ab98-afb2d861fcf4,CHEBI:49662,Indomethacin,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0000745,cardiac arrest,biolink:Disease,1,0.726411,PMC7974548,2021,INTRO,tmkp:4a48fcdfd38b8ca20c015d2e71a5c58a95ea2b2e4284aff58c1ed1fc28fbc8d8,0.726411,indomethacin,cardiac arrest,true,true,"Long-term administration of both selective COX-2 inhibitors, such as diclofenac, and nonselective COX-1/COX-2 inhibitors, such as ibuprofen, naproxen, and indomethacin, has been shown to increase the risk of cardiac arrest.",complete,codex-manual,2026-05-04,supported,good,good,list_or_cross_product,Indomethacin is listed among NSAIDs increasing cardiac arrest risk.
tmkp-2026-04-21-edge-audit-batch-002-0032,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:5001f141-0ea5-4228-975c-f91f619fb97d,DRUGBANK:DB10710,Tobacco leaf,biolink:ChemicalEntity,biolink:contributes_to,,MONDO:0006626,diabetic neuropathy,biolink:Disease,2,0.665887,PMC2825223,2010,INTRO,tmkp:b89b7174e54db65b0f8d87a5018429f583de536d04a17544debe30061b09b8a6,0.666182,tobacco,diabetic neuropathies,true,true,It has also been shown that the tobacco consumption is a risk factor for the development and progression of diabetic neuropathies.,complete,codex-manual,2026-05-04,supported,good,good,,Tobacco consumption is reported as a risk factor for diabetic neuropathy.
tmkp-2026-04-21-edge-audit-batch-002-0033,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|generic_object|mention_mismatch|model_or_assay_context,mention text has weak lexical agreement with normalized label; object label is generic or low-specificity,chemical_disease_contributes,urn:uuid:4170a9c7-a95f-4266-8c79-f1bd0bff861b,CHEBI:30808,Ferric chloride,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0005070,neoplasm,biolink:Disease,1,0.426076,PMID:700030,1978,abstract,tmkp:90f558fa24725e0cbb7f0c29fa3c892ff74473a837241adf041aa523779bced0,0.426076,ferric chloride,tumors,true,false,"Benzo(a)pyrene (0.5 mg), in itself weakly carcinogenic, when given in combination with ferric chloride (0.16 mg) or iodine (0.2 mg), alone noncarcinogen, induced a number of tumors of different parts of the respiratory tract of Syrian golden hamsters.",complete,codex-manual,2026-05-04,partially_supported,partial,partial,generic_object|model_or_assay_context,Ferric chloride combination induced respiratory tract tumors in hamsters.
tmkp-2026-04-21-edge-audit-batch-002-0034,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:7d003a99-41f0-4673-ad1c-bd8d5c5eda18,CHEBI:29101,Sodium cation,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0015900,hypoaldosteronism disease,biolink:Disease,1,0.758133,PMID:3525404,1986,abstract,tmkp:d023ecc898bdd0ae1fbecc358f4f62f42c1c1bf1a4473b54c5dd63f2c1faa771,0.758133,sodium,hypoaldosteronism,true,true,The indomethacin-induced hyporeninism and hypoaldosteronism were more pronounced when the subjects were receiving a sodium-restricted diet.,complete,codex-manual,2026-05-04,unsupported,bad,good,inverse_relation|cofactor_context,Sodium restriction worsened indomethacin induced hypoaldosteronism.
tmkp-2026-04-21-edge-audit-batch-002-0035,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|model_or_assay_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:84d99964-08af-4c6d-b861-86f2dfe5ac16,DRUGBANK:DB10563,Rice,biolink:ChemicalEntity,biolink:contributes_to,,MONDO:0006665,chronic atrophic gastritis,biolink:Disease,3,0.725826,PMID:14663638,2003,abstract,tmkp:fae54e845c06a36508945b34565754d9eb48f6f2d3c28c439a4c42c377e229ab,0.699874,rice,atrophic gastritis,true,true,"The present study demonstrated that frequent rice intake was a risk factor for atrophic gastritis among the H. pylori-infected Japanese-Brazilians, suggesting that diet including rice plays a role in the step from H. pylori infection to gastric atrophy.",complete,codex-manual,2026-05-04,supported,good,good,,Frequent rice intake was a risk factor for atrophic gastritis.
tmkp-2026-04-21-edge-audit-batch-002-0036,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|list_or_cross_product_context|mention_mismatch|short_mention_risk,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label; evidence looks like a list context that may cross-product entities,chemical_disease_contributes,urn:uuid:5d7431f9-666a-46b3-a11a-a6ee3dd5eb09,CHEBI:63613,Nevirapine,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0003634,proteinuria,biolink:Disease,4,0.745405,PMC5780318,2017,DISCUSS,tmkp:c68468e153bd497637bc291af962c988f3d420d5d0a072397d31e1af9ab7bbe8,0.747448,NVP,proteinuria,false,true,"However, pregnant women with NVP are more likely to develop complications during pregnancy such as pelvic girdle pain, proteinuria, high blood pressure and preeclampsia, placental abruption, and spontaneous preterm birth.",complete,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision,NVP means nausea and vomiting of pregnancy not nevirapine.
tmkp-2026-04-21-edge-audit-batch-002-0037,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:cb5de860-a8c7-4697-913f-938d85166b95,CHEBI:25107,magnesium atom,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0002974,cervical cancer,biolink:Disease,1,0.608384,PMC7738836,2021,INTRO,tmkp:3d513d9545e6ae3793fc2761b878d329de5c52e22f6419732de18661070360d4,0.608384,magnesium,cervical cancer,true,true,"However, the association between dietary magnesium or potassium and the risk of cervical cancer has not been investigated.",complete,codex-manual,2026-05-04,unsupported,bad,good,negation_or_hedging,The magnesium cervical cancer association had not been investigated.
tmkp-2026-04-21-edge-audit-batch-002-0038,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|list_or_cross_product_context|model_or_assay_context,evidence looks like a list context that may cross-product entities; risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:3da4b1db-7fe4-4f22-b0f0-22d0dacc21e0,CHEBI:75283,Miltefosine,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0001106,kidney failure,biolink:Disease,2,0.791234,PMC3366211,2012,INTRO,tmkp:77bf7e2152c2fb02740b9c974a5454db62c99aea22aed7275fbbe2effb1c486d,0.795262,miltefosine,renal failure,true,true,"The alkyl phospholipid (hexadecylphosphocholine), commonly known as miltefosine, induces gastrointestinal side effects such as anorexia, nausea, vomiting (38%) and diarrhea (20%), and also skin allergies, elevated hepatic transaminase concentrations, and, occasionally, renal failure.",complete,codex-manual,2026-05-04,supported,good,good,,Miltefosine is reported to occasionally cause renal failure.
tmkp-2026-04-21-edge-audit-batch-002-0039,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|model_or_assay_context|treatment_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:f839e95a-d94b-41d1-ac99-6e9368abac42,CHEBI:4027,Cyclophosphamide,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0031014,autoimmune gastritis,biolink:Disease,1,0.818772,PMID:7843236,1995,abstract,tmkp:567c89748010e5baecd4400884a4757e7ebc677df9c4307d6d79fd9f8eb2a262,0.818772,cyclophosphamide,autoimmune gastritis,true,true,Here we have shown that autoimmune gastritis can also be induced in 6-8-week-old BALB/c mice by thymectomy combined with a single dose of cyclophosphamide (300 mg/kg).,complete,codex-manual,2026-05-04,partially_supported,partial,good,combination_exposure|model_or_assay_context,Cyclophosphamide with thymectomy induced autoimmune gastritis in mice.
tmkp-2026-04-21-edge-audit-batch-002-0040,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|model_or_assay_context|treatment_context,mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:7d0d65ef-c744-42d9-8898-4edad3d66cd7,PUBCHEM.COMPOUND:26945,Aqua-cem,biolink:MolecularMixture,biolink:contributes_to,,MONDO:0005570,hematologic disorder,biolink:Disease,1,0.464534,PMC6328880,2019,DISCUSS,tmkp:57c0bd6db5cc58d27b59bf6c19b54fc9a9774d9c2f1bc27c410f922276d6573c,0.464534,hemin,hematological disorders,false,false,"Moreover, we have presented evidence that hemin produces an accumulation of LRP1 in autophagic structures, which mobilizes the receptor from early endosomes to lysosomal compartments (autophagolysosomes). Interestingly, K562 cells have been used as a relevant hematopoietic proliferation and differentiation model, as well as a model to determine the possible therapeutic role of new compounds in hematological disorders.",complete,codex-manual,2026-05-04,unsupported,bad,bad,normalization_error|model_or_assay_context,Hemin is in a K562 assay and Aqua-cem normalization is wrong.
tmkp-2026-04-21-edge-audit-batch-002-0041,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch|short_mention_risk|treatment_context,short mention has low lexical agreement with normalized node; mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:336f47cb-3389-4a27-aca4-b03206213ac8,CHEBI:28077,Rifampin,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0000700,familial hemiplegic migraine,biolink:Disease,1,0.801116,PMID:19898817,2010,abstract,tmkp:dd32acd24620045dbabe4e5c80bcfa0874fd13684dfc7448cc98096a7c3e77db,0.801116,rifampicin,FHM,false,false,Exposure of fathead minnow (FHM) cells with the CYP3A inducer rifampicin leads to dose-dependent increase in putative CYP3A enzyme activity.,complete,codex-manual,2026-05-04,unsupported,bad,bad,abbreviation_collision|cell_line_context,FHM means fathead minnow cells not familial hemiplegic migraine.
tmkp-2026-04-21-edge-audit-batch-002-0042,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:d077ab19-0473-4348-96c8-75badb68d22b,CHEBI:2676,Amoxicillin,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0004375,end stage renal failure,biolink:Disease,1,0.693738,PMID:1855326,1991,abstract,tmkp:e82d3ec60d8e1f65128880490ebfbb5b8e8206dd8d8f9ee22794a48d93db48c3,0.693738,amoxicillin,end-stage renal failure,true,true,This article reports an unusual case of acute interstitial nephritis associated with nephrotic syndrome which appeared after oral intake of naproxen and amoxicillin and led to end-stage renal failure.,complete,codex-manual,2026-05-04,partially_supported,partial,good,combination_exposure,Renal failure followed naproxen and amoxicillin exposure.
tmkp-2026-04-21-edge-audit-batch-002-0043,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context|list_or_cross_product_context,evidence looks like a list context that may cross-product entities; risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:d402b3d2-6f7c-41b4-9a22-67659d830e1a,DRUGBANK:DB10563,Rice,biolink:ChemicalEntity,biolink:contributes_to,,MONDO:0005147,type 1 diabetes mellitus,biolink:Disease,1,0.625183,PMC5571740,2016,INTRO,tmkp:b524f8f5ca03685ae33e5db9de69ace0b76fb74c32a3645aa185a63e9bae37a0,0.625183,rice,type 1 diabetes,true,true,"In DAISY, young (<4 months) exposure to fruit and late (age ?6 months) first exposure to any solid food, including rice, predicted development of type 1 diabetes.",complete,codex-manual,2026-05-04,supported,good,good,,Early rice exposure predicted type 1 diabetes development.
tmkp-2026-04-21-edge-audit-batch-002-0044,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,adverse_or_risk_context|mention_mismatch,mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:e0abd5bc-41e3-444a-834d-ff00bbe50b53,CHEBI:7565,Nifedipine,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0007079,alcohol dependence,biolink:Disease,2,0.765135,PMID:2809167,1989,title,tmkp:d874e01c8e704a46d572903666a0edeca9698cb70f4f3629fe4e3bf0ccef7004,0.765135,nifedipine,Alcoholic,true,false,Alcoholic-like liver lesions induced by nifedipine.,complete,codex-manual,2026-05-04,partially_supported,partial,bad,normalization_error,Nifedipine induced alcoholic like liver lesions not alcohol dependence.
tmkp-2026-04-21-edge-audit-batch-002-0045,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,needs_review,medium,mention_mismatch|treatment_context,mention text has weak lexical agreement with normalized label,chemical_disease_contributes,urn:uuid:c9470128-60c0-4c84-9d96-3294dbaf9d19,CHEBI:17579,Beta carotene,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0018531,Liver Carcinoma,biolink:Disease,2,0.629051,PMID:12672634,2002,abstract,tmkp:613f837010355fa21cabab1d0332d9a19c5206240ed96cbf751ced8c69bef482,0.63305,Beta-Carotene,hepatic cancers,true,false,Beta-Carotene- and vitamin A-treated animals tended to present with a lower incidence of hepatic cancers than controls at sacrifice.,complete,codex-manual,2026-05-04,unsupported,bad,good,inverse_or_protective_context,Beta carotene tended to lower hepatic cancer incidence.
tmkp-2026-04-21-edge-audit-batch-002-0046,tmkp-2026-04-21-edge-audit-batch-002,2026_04_21,2026-05-04,codex,assistant_structured_evidence_review_v1,partially_supported,medium,adverse_or_risk_context,risk/adverse language matches broad contributes_to semantics,chemical_disease_contributes,urn:uuid:b329e1c8-f329-4ec1-bc26-c20d49812836,CHEBI:3723,Citalopram,biolink:SmallMolecule,biolink:contributes_to,,MONDO:0010096,tardive dyskinesia,biolink:Disease,3,0.887391,PMID:20970768,2010,title,tmkp:878bf13b3018eb94cb40e5ea6f8fb8975cf39b4eb04f2193a0b6e7e4981fb4d8,0.887391,citalopram,tardive dyskinesia,true,true,A rare case of tardive dyskinesia and akathisia induced by citalopram.,complete,codex-manual,2026-05-04,supported,good,good,,Citalopram induced tardive dyskinesia and akathisia.
